id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
3574,"Déclaration des droits, traduite de l'anglois, avec l'original à côté",,,,,,,,,Preface (Paratext Forms); Meta-communicative (Paratext Functions),"author::person::1905::Anonymous (15); author::person::1377::Nicolas de Caritat, marquis de Condorcet",French,,"::paratext of::2181::Déclaration des droits, traduite de l'anglois, avec l'original à côté (1789)",,,"p. iii: C'est pour faciliter l'accomplissement de ce voeu respectable que nous imprimons la traduction d'un projet de Déclaration des droits, qui a été publié l'année derrière en Amérique, & nous donnons une nouvelle édition de l'original, parce que nos recherches nous ont appris qu'il y en a très-peu d'exemplaires en Europe.",Avis de l'éditeur and avertissement de l'auteur.,0,0.4964272014454294,0.3579744385903452
3870,"Déclaration de W. Maxwell, citoyen anglois, relativement à l'assemblée qui devait se tenir chez lui, à Londres, le 12 septembre 1792, pour ouvrir une souscription en faveur des patriotes françois imprimée dans le Morning Chronicle et traduite sous les yeux de l'auteur",,1792,,,,Republicanism (FAST Topic); Revolutions (FAST Topic),Speeches (FAST Forms),,Integral (Translation Status),translator::person::1908::Anonymous (18); publisher::organisation::1038::Imprimerie du Cercle Social (Imprimerie du Cercle Social),French,2988507::Paris::France,::translation of::2584::Unknown 19 (1792-09-12),organisation::1221::British Library,,"'Imprimée dans le Morning Chronicle du 17 septembre dernier, et traduite sous les yeux de l'auteur'.","The assembly at Maxwell's home was a fundraiser for the buying of pikes in Birmingham and sending them to the French revolutionaries.

Manuscript correction on the British Library copy changed Morning Chronicle into Morning Post.

Check both newspapers.

Rochedieu p. 209.

Erdman, Commerce des Lumières, p. 205.",4,0.9445610369709477,-0.0076198786110909245
3575,Declaration of rights,,1789,,,,Human rights (FAST Topic); Law (FAST Topic),Legislative materials (FAST Forms); Manifestoes (FAST Forms),,Integral (Translation Status),translator::person::1378::Richard Gem,English,2643743::London::United Kingdom,"::part of::2431::Déclaration des droits, traduite de l'anglois, avec l'original à côté (1789); ::translation of::2432::Déclaration des droits, traduite de l'anglois, avec l'original à côté (1789)",organisation::1221::British Library,,,"This publication pretends to be the French translation of an English original published the year before in America. In reality the French text is the original project for a declaration of rights by Condorcet. It is accompanied by an English translation of the French original by Richard Gem. Catalogues often erroneously ascribe this translation to Filippo Mazzei. The identity of the translator was revealed by Jefferson who wrote it on one of his own copies of the text. He took it with him to Virginia where it may have influenced the drafting of the US Bill of Rights. David Williams, Condorcet and Modernity, p. 55; Maclean and Hewitt, Condorcet: Foundations of Social Choice and Political Theory, p. 57.",0,-1.0386520913652524,-0.19490128560984482
4710,"Declaration of Rights, adopted by the Convention, on Monday, June 23",,1793-12,,,,Human rights (FAST Topic); Law (FAST Topic),Legislative materials (FAST Forms),,New edition (Printing and Publishing Status); Integral (Translation Status),"publisher::organisation::2320::Bew, John; translator::person::2146::Daniel Isaac Eaton; publisher::person::2325::James Ridgway; editor::person::2331::John Lawrence",English,2643743::London::United Kingdom,"::other edition::3339::An authentic copy of the new constitution of France, as adopted by the National Convention, June 23, 1793. Faithfully translated from the French (1793); ::part of::3340::The patriot's calendar for the year 1794, containing the useful English almanack, the decree of the French National convention for the alteration of the style, the interesting report of Fabre D'Eglantine on that subject, translated at length, the French calendar, reprinted from the Paris edition, with an accurate translation of the same, the Declaration of the Rights of man, the musick and words of the four French national airs, the Marseilles hymn, Ca-ira, the Chant civique, and the Carmagnole, with a collection of the best odes and fugitive pieces written in favour of liberty, and a chronological table of the principal events of the French revolution (1793-12)",,"https://books.google.be/books?id=mYADAAAAQAAJ&pg=PA62&lpg=PA62&dq=%22THE+French+people,+convinced+that+forgetfulness+of,+and+contempt+for,+the+natural+rights+of+man,+are+the+only+causes+of+the+crimes+and+misfortunes+of+the+world%22&source=bl&ots=QpJa8RJ0jG&sig=ACfU3U3X3QxbGXlDGQpH0tTNekZNq3t6zA&hl=nl&sa=X&ved=2ahUKEwiKteDIgYDwAhWzp3EKHX5cCEYQ6AEwAnoECAQQAw#v=onepage&q=%22THE%20French%20people%2C%20convinced%20that%20forgetfulness%20of%2C%20and%20contempt%20for%2C%20the%20natural%20rights%20of%20man%2C%20are%20the%20only%20causes%20of%20the%20crimes%20and%20misfortunes%20of%20the%20world%22&f=false",,"Reprint of the translation of the Declaration of Rights in The Patriot's Calendar, p. 62-66.",0,-1.1611050464165422,-0.2580154861654147
3764,Declaration of rights by the National Assembly of France,,1790,,,,Human rights (FAST Topic); Law (FAST Topic),Legislative materials (FAST Forms),,Extended (Translation Status),translator::person::1268::Richard Price; publisher::person::2703::Thomas Cadell,English,2643743::London::United Kingdom,"::translation of::2523::Déclaration des droits de l'homme et du citoyen (1789); ::part of::2522::A discourse on the love of our country, delivered on Nov. 4, 1789 at the meeting-house in the old Jewry, to the Society for commemorating the Revolution in Great Britain, with an appendix (1790)",,https://books.google.co.uk/books?id=x99bAAAAQAAJ&printsec=frontcover&dq=A+Discourse+on+the+Love+of+Our+Country&hl=nl&sa=X&ved=0ahUKEwjurqGe89jnAhWUrHEKHa8qBTAQ6wEILjAA#v=onepage&q&f=false,,"One of three appendices to Price's speech, followed by his own comments on the declaration.",0,-1.0210166027623366,-0.4155063116655364
5239,Declaration of the Rights of Man and Citizens,By the National Assembly of France,,,,,Human rights (FAST Topic); Law (FAST Topic),Legislative materials (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),,,,::translation of::3895::Déclaration des droits de l'homme et du citoyen (1789); ::derivative of::3896::Declaration of rights by the National Assembly of France (1790); ::part of::3894::Rights of man. Being an answer to Mr. Burke's attack on the French Revolution (1791-03),,,,"J. D. C. Clark, Thomas Paine: Britain, America, and France in the Age of Enlightenment and Revolution (Oxford: Oxford University Press, 2018), suggests that this 'translation was almost identical with the English translation in Richard Price’s A Discourse on the Love of our Country (1789), appendix, 6. Price’s own fluency in French is in doubt, and he was probably supplied with the translation by another. Price and Paine may independently have copied from an English source. however, there was no separate publication of an English translation of the Déclaration in 1789-91, which makes it likely that Paine copied the text from Price’s widely known Discourse.’ (424)",0,-0.16645884034249497,0.3882410686682964
4546,"Declaration of the Rights of Man, and of the Citizens, 26th of August, 1789",,1791,,,,Human rights (FAST Topic); Law (FAST Topic),Legislative materials (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),publisher::person::1737::Joseph Johnson; translator::person::1792::Thomas Christie,,2643743::London::United Kingdom,"::translation of::3141::Déclaration des droits de l'homme et du citoyen (1789); ::part of::3140::Letters on the Revolution of France, and on the new constitution established by the National Assembly, occasioned by the publications of the Right Hon. Edmund Burke, M.P. and Alexander de Calonne, illustrated with a chart of the new constitution. To which is added, an appendix, containing original papers, addressed to Sir John Sinclair, by Thomas Christie (1791)",,"https://books.google.co.uk/books?id=msFBAAAAcAAJ&printsec=frontcover&dq=Letters+on+the+Revolution+of+France,+and+on+the+new+constitution+established+by+the+National+Assembly,+occasioned+by+the+publications+of+the+Right+Hon.+Edmund+Burke&hl=nl&sa=X&ved=2ahUKEwiFm6W9sN_vAhXzg_0HHS0vBsIQ6wEwAHoECAIQAQ#v=onepage&q&f=false",,,0,-0.5387841812479486,0.12296657477462737
4836,Decree for the establishment of decadary feasts,,1794,,,,,,,Abridged (Translation Status),"publisher::organisation::2320::Bew, John; publisher::person::2325::James Ridgway; translator::person::2331::John Lawrence; editor::person::2331::John Lawrence",English,2643743::London::United Kingdom,"::translation of::3462::Décret de la Convention nationale du 18 floréal an II (Year 2 (1794-05-07)); ::part of::3463::Patriot's calendar, for the year 1795, containing the usual English almanack, the French calendar, with the corresponding days of our stile, the French declaration of rights, and republican constitution, the American constitution, Magna Charta translated, the Bill of Rights, a chronological table of the French Revolution, Chenier's hymn to liberty in French, the words and music of Ca-Ira, the Marsellois hymn, the Carmagnole and the Chant Civique, a collection of the best odes and fugitive pieces of poetry in favour of liberty, with a new and correct map of France, and another of the northern theatre of war, &c. &c. (1794-12)",,https://books.googleusercontent.com/books/content?req=AKW5QaeQIhwWzhN5Jel-HJCR96yTzEGj9SQdROMLd1iMhZIcJ5jINBgdbSYCXshz3wFDcLr2xbtateV8j8LDruazp_hpuQ7cIE0rHSc_38SHaLX-JgoUsxQWUOjSmx70rj563ikZGXK7ban7uCP-Yf6_f_Au41g0qDadFKm3J4jReY07AOGuDgFZRCUs_m5F_Mnn8LDpAWy9W3TV2U6tN052d19O4mrIIdtzUXCAggxIUZ5vY7aWKLn8LF8t2M49XxdSaQ21s8mlLyFKQL4F40Lawk1MmFJnW_yhjyetTIJ6hS4gibwnG74,,P. 15-16. Art. 8-10 and art. 14 of the decree have been omitted without mention.,0,-1.0669219655731281,-0.18787007079498252
4839,Decree for the establishment of decadary feasts,,1795,,,,Politics and government (FAST Topic),Legislative materials (FAST Forms),,New edition (Printing and Publishing Status); Integral (Translation Status),publisher::person::2381::Jean Talma; translator::person::2331::John Lawrence,English,2643743::London::United Kingdom,"::other edition::3467::Decree for the establishment of decadary feasts (1794); ::part of::3466::A chronological account and brief history of the events of the French revolution, from the taking of the Bastille, in 1789, to the conquest of Holland, in 1795 (1795)",,https://books.google.be/books?id=lwqmniuQTlEC&pg=PT7&lpg=PT7&dq=%22it+acknowledges+that+the+worship+worthy+of+the+supreme+being%22&source=bl&ots=lmT58yn9dA&sig=ACfU3U01wSM5mqQsTldyhLmUY8QGa_arww&hl=nl&sa=X&ved=2ahUKEwjkyeDwgrjwAhVYSxUIHak5AoIQ6AEwBHoECAcQAw#v=onepage&q&f=false,,"P. 239-240. Identical reprint of the decree for the establishment of decadary feasts as it appeared in The Patriot's Calendar for 1795, as an appendix to Talma's brief history of the French Revolution.",0,-1.0537014832942804,-0.29917531638683187
4843,Decree for the establishment of decadary feasts,,1797,,,,Politics and government (FAST Topic),Legislative materials (FAST Forms),,New edition (Printing and Publishing Status); Abridged (Translation Status),publisher::person::1828::George Robinson; translator::person::2331::John Lawrence,English,2643743::London::United Kingdom,"::other edition::3471::Decree for the establishment of decadary feasts (1794); ::part of::3470::The chronologist of the present war, or, General historical and political register, containing a faithful series of the events which have occurred in Europe, &c., from the commencement of the French revolution, to the end of the year 1796, including a space of nearly seven years (1797)",,https://books.google.be/books?id=fxlYAAAAcAAJ&pg=PA189&lpg=PA189&dq=%22it+acknowledges+that+the+worship+worthy+of+the+supreme+being%22&source=bl&ots=nyHJlrdmuP&sig=ACfU3U0a-lm9gu5KUo0EQ7sQBp0uQ9Et9w&hl=nl&sa=X&ved=2ahUKEwjkyeDwgrjwAhVYSxUIHak5AoIQ6AEwAXoECAYQAw#v=onepage&q&f=false,,"Placeholder title. The decree (in the same translation as appear in the Patriot's Calendar for the year 1795) appears in the chapter on the establishment of the cult of the Supreme Being by Robespierre, p. 189-190. Like the Patriot's Calendar, the chapter mistakenly mentions only 11 articles. URL is to the second edition.",0,-1.0418393789708822,-0.46532453355928505
4821,"Decree of the French National Convention, passed October 5th, 1793, for the reform of the calendar",,1793-12,,,,Politics and government (FAST Topic),Legislative materials (FAST Forms),,Integral (Translation Status),"publisher::organisation::2320::Bew, John; publisher::person::2325::James Ridgway; translator::person::2331::John Lawrence; editor::person::2331::John Lawrence",English,2643743::London::United Kingdom,"::translation of::3447::Décret de la Convention nationale, concernant l'ère des Français (1793-10-05); ::part of::3448::The patriot's calendar for the year 1794, containing the useful English almanack, the decree of the French National convention for the alteration of the style, the interesting report of Fabre D'Eglantine on that subject, translated at length, the French calendar, reprinted from the Paris edition, with an accurate translation of the same, the Declaration of the Rights of man, the musick and words of the four French national airs, the Marseilles hymn, Ca-ira, the Chant civique, and the Carmagnole, with a collection of the best odes and fugitive pieces written in favour of liberty, and a chronological table of the principal events of the French revolution (1793-12)",,https://books.google.be/books?id=mYADAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,P. 7-9. Followed by Fabre d'Eglantine's rapport and the French republican calendar for the year 1794.,0,-1.06829982870728,-0.2803767585878047
4976,Decree on the rising in a mass,,1795,,,,War (FAST Topic),Legislative materials (FAST Forms),,Integral (Translation Status),"publisher::organisation::2474::A Society of Gentlemen; publisher::organisation::2475::March, J.; translator::person::2473::Y.",English,2641181::Norwich::United Kingdom,::translation of::3606::Décret sur la levée en masse (1793-08-23); ::part of::3605::The Cabinet (1794-10/1795),organisation::1221::British Library,https://www.google.co.uk/books/edition/The_Cabinet/ne1DAQAAMAAJ?hl=en&gbpv=1,"p. 224: 'The decree by which the necessity of this measure was made known to the people of France, bears mark of such sublime originality of conception, that we think it right to give it to our readers at full length'.","The Cabinet, vol. 2, p. 224-227. Translation on the decree on the levée en masse in an article entitled 'History of the war, section 12'. Article relates the revolutionary war from a pro-French perspective.",0,-0.6763179711226868,0.23644998521805155
4820,"Décret de la Convention nationale, concernant l'ère des Français",,1793-10-05,,,,Politics and government (FAST Topic),Legislative materials (FAST Forms),,Source-text (Translation Status),publisher; author::organisation::1050::National Convention,French,2988507::Paris::France,,,https://mjp.univ-perp.fr/france/1793ererep.htm#1,,Decree instituting the French republican calendar.,3,1.0447529946414902,-0.7078412500150145
4835,Décret de la Convention nationale du 18 floréal an II,,1794-05-07,,Year 2,,Politics and government (FAST Topic),Legislative materials (FAST Forms),,Source-text (Translation Status),publisher; author::organisation::1050::National Convention,French,2988507::Paris::France,,,https://mjp.univ-perp.fr/france/1793ererep.htm#4,,,3,1.166798837969017,-0.5973251248161668
4977,Décret sur la levée en masse,,1793-08-23,,,,War (FAST Topic),Legislative materials (FAST Forms),,Source-text (Translation Status),publisher; author::organisation::1050::National Convention,French,2988507::Paris::France,,,,,Decree by the National Convention ordering the levée en mass. Copy still to be found.,3,1.0285245615949923,-0.4857122477285066
4552,De' diritti e dei doveri del cittadino,,1799,,,,Human rights (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,Partial (Translation Status); Retranslation (Translation Status),translator::person::2186::Luigi Serio,Italian,,::translation of::3157::Des droits et devoirs du citoyen (1789),,,,,2,-0.2570821294276248,0.4118747299550379
4554,"De’ dritti, e de’ doveri del cittadino",,1799,,Anno primo della repubblica,,Human rights (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),publisher::person::2188::Domenico Sangiacomo; translator::person::2187::Francesco Antonio Astore; publisher::person::2189::Giovanni Amula,Italian,3172394::Naples::Italy,::translation of::3158::Des droits et devoirs du citoyen (1789),,,,"This work is lost but it is mentioned in Astore's biography for the national biographic dictionary
https://www.treccani.it/enciclopedia/francesco-antonio-astore_(Dizionario-Biografico)",2,-0.12119134004726002,0.707952594803139
4553,"De’ dritti, e de’ doveri del cittadino",,,,,,,,,Notes (Paratext Forms),author::person::2187::Francesco Antonio Astore,Italian,,"::paratext of::3159::De’ dritti, e de’ doveri del cittadino (Anno primo della repubblica (1799))",,,,,2,-0.14224672851423875,0.9810085296279288
4211,"Défense des constitutions américaines, ou De la nécessité d’une balance dans les pouvoirs d’un gouvernement libre, par M. John Adams","Avec des Notes et Observations de M. de la Croix, Professeur de Droit Public au Lycée",,,,,,,,Notes (Paratext Forms); Preface (Paratext Forms); Hermeneutical (Paratext Functions); Text-activating (Paratext Functions),author::person::1353::André Morellet (L.M.); author::person::1337::Jacques-Vincent Delacroix,French,,"::paratext of::2832::Défense des constitutions américaines, ou De la nécessité d’une balance dans les pouvoirs d’un gouvernement libre, par M. John Adams: Avec des Notes et Observations de M. de la Croix, Professeur de Droit Public au Lycée (1792)",,,"p. xxii: ""Les Américans n'avoient point sur leurs frontières une horde de rebelles conjurant avec des étrangers la ruine de leur patrie"".","A long translator's preface, signed L.M., comments on the political systems discussed by Adams while apologizing for his bias towards aristocracy. The editors want to contribute to the ongoing debate around the 1791 constitution by promoting Britain's bicameral system because direct democracy is not a viable option. The translator concludes by insisting on his own patriotism and love of liberty. Delacroix takes issue on several occasions against Adams' justification for aristocratic institutions. 
See Appleby, 'The Jefferson-Adams rupture', 1088 & fn.",0,0.49550929140728545,0.49398311328206107
3522,"Défense des constitutions américaines, ou De la nécessité d’une balance dans les pouvoirs d’un gouvernement libre, par M. John Adams","Avec des Notes et Observations de M. de la Croix, Professeur de Droit Public au Lycée",1792,,,,Law (FAST Topic); Republicanism (FAST Topic),Apologetic works (FAST Forms); Essays (FAST Forms),,Abridged (Translation Status),translator::person::1353::André Morellet (L.M.); publisher::person::1695::François Buisson,French,2988507::Paris::France,"::translation of::2400::A defence of the constitutions of government of the United States of America: Against the Attack of M. Turgot in his Letter to Dr. Price, Dated the twenty-second day of March, 1778 (1787)",,https://books.google.co.uk/books?id=ZZMCwwEACAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"This abridged translation of Adams' pro-British constitutional work, itself heavily influenced by Jean-Louis Delolme, appeared in 1792, too late for the National Assembly constitutional debates. There is a strong likelihood that Jefferson, who had originally commissioned the translation in 1787 through his French publisher Froullé, was probably persuaded to suppress it by the 'Américaniste' circle centred around Lafayette, Condorcet, Dupont de Nemours et al. In its place, they published their own contribution to the debate in their heavily annotated version of Stevens' pamphlet 'Observations on Government etc.', which appeared in January 1789. 

The translation is most likely by abbé Morellet, who signed himself L.M., and had already defended Adams' ideas in print. Jefferson had been unhappy with Morellet's loose translation of his 'Notes on the State of Virginia' and so would never have chosen him of his own volition. See Joyce Appleby, 'The Jefferson-Adams Rupture and the first French translation of John Adams' ""Defence""' (1968, The American Historical Review, vol.73, no.4), p.1086 fn.

Quérard attributes the translation to its annotator Jacques-Vincent Delacroix and Charles Rochedieu to D. Leriguet, while Peter Michael Jones suggests Pierre-Bernard Lamare, 'Translations into French of Arthur Young’s Travels in France (1791–1801)' (2017, La Révolution française, no.12, para.19). See also Antonio de Francesco, 'Traduire pour stabiliser. L’exemple des ouvrages américains parus en français à la veille de la République, printemps-été 1792' (journals.openedition.org/lrf/1780).",4,0.9284587251645828,-0.2762192951681075
3781,"Défense des droits des femmes, suivie de quelques considérations sur des sujets politiques et moraux. Ouvrage traduit de l'anglais de Mary Wollstonecraft et dédié à M. l'ancien évêque d'Autun",,1792,,,,Human rights (FAST Topic); Women's rights (FAST Topic),Apologetic works (FAST Forms),,Integral (Translation Status),publisher::person::2687::Bruyset; translator::person::1282::Félicité Brissot de Warville; publisher::person::1695::François Buisson,French,2988507::Paris::France,"::translation of::2540::A vindication of the rights of woman, with strictures on political and moral subjects (1792)",,https://books.google.co.uk/books?id=5_z3PaB-t1UC&printsec=frontcover&dq=wollstonecraft+De%CC%81fense+des+droits+des+femmes+:+suivie+de+quelques+conside%CC%81rations&hl=nl&sa=X&ved=0ahUKEwjL7Nq8htvnAhVTVBUIHYNNB2sQ6wEILjAA#v=onepage&q=wollstonecraft%20De%CC%81fense%20des%20droits%20des%20femmes%20%3A%20suivie%20de%20quelques%20conside%CC%81rations&f=false,,"The translation is from the first (uncorrected) edition and includes Wollstonecraft's dedication to Talleyrand, hoping (in vain) to influence the legislation he was presenting to the National Assembly on women's education. Wollstonecraft's 'Vindication' also included substantial quotations from Rousseau's work in Ch.5 that were translated back into French.

Isabella Bour has identified Mme Brissot as the translator, although it was not mentioned, alongside her other two acknowledged translations, in a letter from François de Neufchateau, Interior Minister, to ""la veuve Brissot"" granting a 400f ""secours littéraire"" on 11 Pluviose, An 7 (30 Jan 1799) [Archives Nationales (Pierrefitte),  F/17 1021(A)].

“The demonstration is carried out through a study of the works translated by them, together or singly, before 1792: the annotation of those earlier works is echoed by the themes of the notes in the later chapters of the 'Vindication'. These notes reflect Jacques-Pierre Brissot’s admiration for Quakers and British intellectual figures, such as Richard Price and Joseph Priestley (whom he knew), dislike of clergy and interest in education. Two long notes express the translator's frustration at being confined to the role of mother & housewife, and can be paralleled with statements in her [Mme Brissot's] correspondence”. Bour, ‘Who translated into French and annotated Wollstonecraft’s Vindication of the Rights of Woman?’, in History of European Ideas (Jan 2021).

Alessa Johns notes that after her arrival in France, Wollstonecraft was invited to write an educational plan for the Committee of Public Instruction – probably by Condorcet, Lanthenas or Gilbert Romme, who were all members. If she ever wrote it, it has now disappeared, and she was never called before the Committee. See letter to Ruth Barlow (Feb 1793), cited by Johns. 'Translations', in Nancy E. Johnson & Paul Keen, eds., 'Mary Wollstonecraft in Context' (CUP, 2020).",4,0.9248612585310555,0.002078038142381155
3798,"Défense du peuple anglais sur le jugement et la condamnation de Charles Premier, roi d'Angleterre, par Milton. Ouvrage propre à éclairer sur la circonstance actuelle où se trouve la France. Réimprimé aux frais des administrateurs du département de la Drôme",,,,,,,,,Preface (Paratext Forms); Community-building (Paratext Functions); Text-activating (Paratext Functions),publisher; author::person::1909::Anonymous (19),French,,"::paratext of::2210::Défense du peuple anglais sur le jugement et la condamnation de Charles Premier, roi d'Angleterre, par Milton. Ouvrage propre à éclairer sur la circonstance actuelle où se trouve la France. Réimprimé aux frais des administrateurs du département de la Drôme (1792)",,,"From the Avis préliminaire (on Milton's text): 'Les Parlements de Paris & de Toulouse lui firent l'honeur de le brûler ; en 1789, Mirabeau le ressucita des ses cendres, & le traduisit en notre langue; la cour en fit enlever presque tous les exemplaires ; elle redoutoit un ouvrage qui tue les Rois, en les rabaissant à leur véritable niveau, celui de mandataire des Peuples'. From the Arrêté du conseil du département de la Drôme (14 november 1792): 'Le conseil considérant que l'ouvrage de Milton établit et développe avec autant de clarté que de solidité, les droits imprescriptibles de la souveraineté de tous les peuples. Que les génie qui l'a produit embrase tous les coeurs du feu sacré de la liberté, qu'il présente des idées justes et saines de la royauté, qu'il combat victorieusement les prétentions ridicules et barbares de ces hommes criminels qui tenant leur pouvoir de l'gnorance ou de la foiblesse des peuples, veulent s'elever au-dessus de la loi (...) qu'il est du devoir des Administrateurs de former et de mûrir l'opinion publique, sur la grande question qui s'agite à la Convention nationale pour le jugement de Louis Capet, lequel doit être présenté à la sanction du Peuple (...), que l'Administration est sûre de remplir cet objet essentiel en repandant (...) la connoissance d'un livre devenu très-rare, et par la lecture duquel tout Français Républicain pourra déméler avec sagacité les rapports et l'analogie qui existent entre la conduite de Charles Stuard et celle de Louis Capet'.",The translation is preceded by an avis préliminaire and by the decision of the council of the Drôme department to re-edit Mirabeau's translation of Milton in order to guide public opinion in the matter of Louis XVI's trial. The council's decision explicitly hints at the analogies between the crimes of Louis XVI and Charles I of which Milton's text is supposed to provide proof.,0,0.49946730706703624,0.3940954546206375
3797,"Défense du peuple anglais sur le jugement et la condamnation de Charles Premier, roi d'Angleterre, par Milton. Ouvrage propre à éclairer sur la circonstance actuelle où se trouve la France. Réimprimé aux frais des administrateurs du département de la Drôme",,1792,,,,History (FAST Topic); Politics and government (FAST Topic); Republicanism (FAST Topic),Apologetic works (FAST Forms),,New edition (Printing and Publishing Status); Adapted (Translation Status); Compilation (Translation Status); Indirect translation (Translation Status),"publisher::organisation::1697::Aurel, Pierre; translator::person::1263::Honoré-Gabriel Riqueti, comte de Mirabeau; translator::person::1347::Jean-Baptiste Salaville",French,2971053::Valence::France,"::other edition::2734::Théorie de la royauté, d’après la doctrine de Milton (1789)",,https://books.google.co.uk/books?id=0aNWoPfNUxsC&printsec=frontcover&dq=D%C3%A9fense+du+peuple+anglais+sur+le+jugement+et+la+condamnation+de+Charles+Premier&hl=nl&sa=X&ved=0ahUKEwiL0OWRnernAhXEmFwKHSoFAf8Q6wEINzAB#v=onepage&q=D%C3%A9fense%20du%20peuple%20anglais%20sur%20le%20jugement%20et%20la%20condamnation%20de%20Charles%20Premier&f=false,,"Re-edition of Mirabeau and Salaville's Théorie de la Royauté, d'après Milton, without the long preface. The first edition had all but been burned by the editor Le Jay, who feared prosecution for the publication of a work that could be understood to defend (and even encourage) regicide. Exactly that quality incited the council of the Drôme department to order a re-edition three years later, as a contribution to the debate over Louis XVI's trial. Mirabeau himself, who had died by that time, never meant his translation of Milton as a republican statement. He intended it as a contribution to the establishment of constitutional monarchy. Rachel Hammersley, The English republican tradition and eighteenth-century France : between the ancients and the moderns (Manchester: Manchester University Press, 2013), p. 180.",4,0.5201161979701636,-0.204305418043468
4901,Degli assassinj e furti politici ossia delle proscrizioni e confische opera dell'abate Raynal. Versione ingenua di P.L.R.,,1795,,,,Politics and government (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),publisher::person::2420::Pietro Barbiè; translator::person::2419::P.L.R.,Italian,3180496::Carmagnola::Italy,::translation of::3529::Des assassinats et des vols politiques ou des proscriptions et des confiscations (1795),,https://books.google.it/books?id=ygkfnDUGH2MC&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"The edition online is the Venitian one, published in 1797.",2,-0.21963464465935922,0.6600671576792441
4902,Degli assassinj e furti politici ossia delle proscrizioni e confische opera dell'abate Raynal. Versione ingenua di P.L.R.,,1797,,,,Politics and government (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),::person::2419::P.L.R.,Italian,3164603::Venice::Italy,::related to::3530::Degli assassinj e furti politici ossia delle proscrizioni e confische opera dell'abate Raynal. Versione ingenua di P.L.R. (1795); ::translation of::3531::Des assassinats et des vols politiques ou des proscriptions et des confiscations (1795),,,,,2,-0.24157858262555304,0.7183616895375361
4846,"Degl’interessi della repubblica francese e di tutte le potenze d’Europa, dissertazione del cittadino Echassériaux il maggiore",,1797,,,,Politics and government (FAST Topic); War (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status),translator::person::2231::Anonymous (162); publisher::person::2386::Giovanni Battista Vendramini Mosca,Italian,3164419::Vicenza::Italy,"::related to::3475::Degl’interessi della repubblica francese e di tutte le potenze d’Europa, dissertazione del cittadino Echassériaux il maggiore (1796)",,,,,2,-0.21178407345828776,0.47930683898944915
4610,"Degl’interessi della repubblica francese e di tutte le potenze d’Europa, dissertazione del cittadino Echassériaux il maggiore",,1796,,,,Politics and government (FAST Topic); War (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::2231::Anonymous (162),Italian,,::translation of::3227::Des intérêts de la république française et de toutes les puissances de l'Europe (pluviose year 4 (1796)),,,,,2,-0.22577443588663929,0.6448182596199081
